Index	norge	modell	likestilling	paradoks	myte	voldta
20120601-6840986	0	0	0	0	0	0
20120601-6840988	0	0	0	1	0	0
20120601-6840990	0	0	0	0	0	0
20120601-6840991	5	0	1	0	0	0
20120601-6840993	0	0	0	0	0	0
20120601-6840994	0	0	0	0	0	0
20120601-6840997	2	0	0	0	0	0
20120601-6840999	2	0	0	0	0	0
20120601-6841011	7	0	0	0	0	0
20120601-6841019	1	0	0	0	0	0
20120601-6841021	0	0	0	0	0	0
20120601-6841023	2	0	0	0	0	0
20120601-6841027	0	0	0	0	0	0
20120601-6841035	2	0	0	0	0	0
20120601-6841039	0	0	0	0	0	0
20120601-6841040	0	1	0	0	0	0
20120601-6841090	0	0	0	0	0	0
20120601-6841117	1	0	0	0	0	0
20120601-6841127	2	0	0	0	0	0
20120601-6841144	0	0	0	0	0	0
20120601-6841145	0	0	0	0	0	0
20120601-6841161	4	0	0	0	0	0
20120601-6841162	3	0	0	0	0	0
20120601-6841167	3	0	0	0	0	0
20120601-6841177	3	0	0	0	0	0
20120601-6841185	0	0	0	0	0	0
20120601-6841188	0	0	0	0	0	0
20120601-6841211	0	0	0	0	0	0
20120601-6841217	0	0	0	0	0	0
20120601-6841243	1	0	0	0	0	0
20120601-6841284	0	0	0	0	0	0
20120601-6841321	1	0	0	0	0	0
20120601-6841332	0	0	0	0	0	0
20120601-6841334	2	0	0	0	0	0
20120601-6841335	0	0	0	0	0	0
20120601-6841339	0	0	0	0	0	0
20120601-6841369	1	0	0	0	0	0
20120601-6841384	0	0	0	0	0	0
20120601-6841413	0	0	0	0	0	0
20120601-6841418	0	0	0	0	0	0
20120601-6841454	2	0	0	0	0	0
20120601-6841507	0	0	0	0	0	0
20120601-6841583	0	0	0	0	0	0
20120601-6841617	0	0	0	0	0	0
20120601-6841622	0	0	0	0	0	0
20120601-6841632	0	0	0	0	0	0
20120601-6841646	3	0	0	0	0	0
20120601-6841672	0	0	0	0	0	0
20120601-6841678	0	0	0	0	0	0
20120601-6841686	0	4	0	0	0	0
20120601-6841693	0	0	0	0	0	0
20120601-6841709	0	0	0	0	0	0
20120601-6841717	7	0	0	0	0	0
20120601-6841720	0	0	0	0	0	0
20120601-6841741	0	0	0	0	0	0
20120601-6841761	0	0	0	0	0	0
20120601-6841762	0	0	0	0	0	0
20120601-6841773	8	0	0	0	0	0
20120601-6841783	3	0	0	0	0	0
20120601-6841800	0	0	0	0	0	0
20120601-6907495	2	0	0	0	0	0
20120601-6907504	0	0	0	0	0	0
20120602-238776	7	0	0	0	0	0
20120602-238799	0	0	0	0	0	0
20120602-238809	3	0	0	0	0	0
20120602-238816	4	0	0	0	0	0
20120602-238817	3	0	0	0	0	0
20120602-238818	0	0	0	0	0	0
20120602-238819	0	0	0	0	0	0
20120602-238820	0	0	0	0	0	0
20120602-238821	13	0	0	0	0	0
20120602-238823	1	0	0	0	0	0
20120602-238824	9	0	0	0	0	0
20120602-238828	1	0	0	0	0	0
20120602-238829	0	0	0	0	0	0
20120602-238831	3	0	0	0	0	0
20120602-238832	0	0	0	0	0	0
20120602-238833	1	0	0	0	0	0
20120602-238838	4	0	0	0	0	0
20120602-238841	1	0	0	0	0	0
20120602-238843	0	0	0	0	0	0
20120602-238844	8	0	0	0	0	0
20120602-238850	2	0	0	0	0	0
20120602-238852	0	0	0	0	0	0
20120602-238853	0	0	0	0	0	0
20120602-238857	0	0	0	0	0	0
20120602-238858	1	0	0	0	0	0
20120602-238859	1	0	0	0	0	0
20120602-238860	0	0	0	0	0	0
20120602-238861	0	0	0	0	0	0
20120602-238862	2	0	0	0	0	0
20120602-238863	0	0	0	0	0	0
20120602-238864	2	0	0	0	0	0
20120602-238865	5	0	0	0	0	0
20120602-238866	4	0	0	0	0	0
20120602-238867	2	0	0	0	0	0
20120602-238868	0	0	0	0	0	0
20120602-238871	6	0	0	0	0	0
20120602-4280592	2	0	0	0	0	0
20120602-6839309	4	0	0	0	0	0
20120602-6841237	2	0	0	0	0	0
20120602-6841382	0	0	0	0	0	0
20120602-6841711	0	2	0	0	0	0
20120602-6841728	0	0	0	0	0	0
20120602-6841746	0	0	0	0	0	0
20120602-6841768	0	0	0	0	0	0
20120602-6841786	0	0	0	0	0	0
20120602-6841811	2	0	0	0	0	0
20120602-6841812	0	0	0	0	0	0
20120602-6841830	0	0	0	0	0	0
20120602-6841833	0	0	0	0	0	0
20120602-6841837	0	0	0	0	0	0
20120602-6841846	0	1	0	0	0	0
20120602-6841857	0	0	0	0	0	0
20120602-6841873	0	0	0	0	0	0
20120602-6841876	0	0	0	0	0	0
20120602-6841878	0	0	0	0	0	0
20120602-6841884	0	0	0	0	0	0
20120602-6841891	1	0	0	0	0	0
20120602-6841892	0	0	0	0	0	0
20120602-6841898	0	0	0	0	0	0
20120602-6841917	0	0	0	0	0	0
20120602-6841923	0	0	0	0	0	0
20120602-6841962	0	0	0	0	0	0
20120602-6841967	0	0	0	0	0	0
20120602-6841968	0	0	0	0	0	0
20120602-6841975	0	0	0	0	0	0
20120602-6841992	0	0	0	0	0	0
20120602-6841993	0	0	0	0	0	0
20120602-6842013	0	0	0	0	0	0
20120602-6842024	1	0	0	0	0	0
20120602-6842041	2	0	0	0	0	0
20120602-6842042	0	0	0	0	0	0
20120602-6842045	0	0	0	0	0	0
20120602-6842048	0	0	0	0	0	0
20120602-6842058	2	0	1	0	0	0
20120602-6842069	0	0	0	0	0	0
20120602-6842071	2	0	0	0	0	0
20120602-6842073	0	0	0	0	0	0
20120602-6842079	0	0	0	0	0	0
20120602-6842080	0	0	0	0	0	0
20120602-6842082	5	0	0	0	0	0
20120602-6842092	0	0	0	0	0	0
20120602-6842118	2	0	0	0	0	0
20120602-6842163	0	0	0	0	0	0
20120602-6842214	0	0	0	0	0	0
20120603-21346	0	0	0	0	0	0
20120603-21493	0	0	0	0	0	0
20120603-238840	0	0	0	0	0	0
20120603-238872	0	0	0	0	0	0
20120603-238873	0	0	0	0	0	0
20120603-238877	0	0	0	0	0	0
20120603-238878	0	0	0	0	0	0
20120603-238880	0	0	0	0	0	0
20120603-238881	0	0	0	0	0	0
20120603-238882	1	0	0	0	0	0
20120603-238885	0	0	0	0	0	0
20120603-238886	0	0	0	0	0	0
20120603-238890	0	0	0	0	0	0
20120603-238891	1	0	0	0	0	0
20120603-238892	0	0	0	0	0	0
20120603-238894	0	0	0	0	0	0
20120603-238897	0	0	0	0	0	0
20120603-238899	0	0	0	0	0	0
20120603-238900	0	0	0	0	0	0
20120603-238901	0	0	0	0	0	0
20120603-238903	0	0	0	0	0	0
20120603-238905	0	0	0	0	0	0
20120603-238907	0	0	0	0	0	0
20120603-238908	1	0	0	0	0	0
20120603-238913	0	0	0	0	0	0
20120603-4280508	0	0	0	0	0	0
20120603-4280637	0	0	0	0	0	0
20120603-6841520	2	0	0	0	0	0
20120603-6842110	8	0	0	0	0	0
20120603-6842124	6	0	0	0	0	0
20120603-6842153	1	0	0	0	0	0
20120603-6842190	0	0	0	0	0	0
20120603-6842193	15	0	0	0	7	0
20120603-6842225	6	0	0	0	0	0
20120603-6842237	1	0	0	0	0	0
20120603-6842248	0	0	0	0	0	0
20120603-6842265	5	0	0	0	0	0
20120603-6842271	1	0	0	0	0	0
20120603-6842276	1	0	0	0	0	0
20120603-6842278	2	0	0	0	0	0
20120603-6842288	0	0	0	0	0	0
20120603-6842302	0	0	0	0	0	0
20120603-6842311	0	0	0	0	0	0
20120603-6842317	0	0	0	0	0	0
20120603-6842319	0	0	0	0	0	0
20120603-6842322	0	0	0	0	0	0
20120603-6842324	0	0	0	0	0	0
20120603-6842325	0	0	0	0	0	0
20120603-6842330	0	0	0	0	0	0
20120603-6842331	0	0	0	0	0	0
20120603-6842353	0	0	0	0	0	0
20120603-6842362	0	0	0	0	0	0
20120603-6842364	0	0	0	0	0	0
20120603-6842367	0	0	0	0	0	0
20120603-6842377	0	0	0	0	0	0
20120603-6842386	1	0	0	1	0	0
20120603-6842395	2	0	0	0	0	0
20120603-6842402	0	0	0	0	0	0
20120603-6842405	0	0	0	0	0	0
20120603-6842409	0	0	0	0	0	0
20120603-6842421	1	0	0	0	0	0
20120603-6842434	0	0	0	0	0	0
20120603-6842437	0	0	0	0	0	0
20120603-6842447	0	0	0	0	0	0
20120603-6842465	0	0	0	0	0	0
20120603-6842472	0	0	0	0	0	0
20120603-6842504	0	0	0	0	0	0
20120603-6842506	0	0	0	0	0	0
20120603-6842514	0	0	0	0	0	0
20120603-6842521	0	0	0	0	0	0
20120603-6842532	0	0	0	0	0	0
20120603-6842549	0	0	0	0	0	0
20120603-6842563	0	0	0	0	0	0
20120603-6842565	0	0	0	0	0	0
20120603-6842567	0	0	0	0	0	0
20120603-6842664	1	0	0	0	0	0
20120603-6842671	0	0	0	0	0	0
20120604-21519	0	0	0	0	0	0
20120604-21535	0	0	0	0	0	0
20120604-21536	0	1	0	0	0	0
20120604-21539	0	0	0	0	0	0
20120604-21542	0	1	0	0	0	0
20120604-21545	1	0	0	0	0	0
20120604-238914	0	0	0	0	0	0
20120604-238915	0	0	0	0	0	0
20120604-238918	0	0	0	0	0	0
20120604-238919	0	0	0	0	0	0
20120604-238925	0	0	0	0	0	0
20120604-238928	0	0	0	0	0	0
20120604-238935	1	0	0	0	0	0
20120604-238939	0	0	0	0	0	0
20120604-238944	0	0	0	0	0	0
20120604-238948	2	0	0	0	0	0
20120604-238951	0	0	0	0	0	0
20120604-238952	0	0	0	0	0	0
20120604-238953	0	0	0	0	0	0
20120604-238954	0	0	0	0	0	0
20120604-238955	2	0	0	0	0	0
20120604-238956	0	0	0	0	0	0
20120604-238957	0	0	0	0	0	0
20120604-238958	0	0	0	0	0	0
20120604-238961	1	0	0	0	0	0
20120604-238963	0	0	0	0	0	0
20120604-238964	0	0	0	0	0	0
20120604-238965	0	0	0	0	0	0
20120604-238966	0	0	0	0	0	0
20120604-238969	0	0	0	0	0	0
20120604-238970	1	0	0	0	0	0
20120604-238971	0	0	0	0	0	0
20120604-238972	3	0	0	0	0	0
20120604-238973	0	0	0	0	0	0
20120604-238977	0	0	0	0	0	0
20120604-238979	0	0	0	0	0	0
20120604-238981	0	0	0	0	0	0
20120604-238984	0	0	0	0	0	0
20120604-238988	0	0	0	0	0	0
20120604-238989	0	0	0	0	0	0
20120604-238993	0	0	0	0	0	0
20120604-238994	1	0	0	0	0	0
20120604-4280651	1	0	0	0	0	0
20120604-6841253	0	0	0	0	0	0
20120604-6841264	0	0	0	0	0	0
20120604-6841286	1	0	0	0	0	0
20120604-6841292	2	0	0	0	0	0
20120604-6842234	1	0	0	0	0	0
20120604-6842542	1	0	0	0	0	0
20120604-6842543	0	0	0	0	0	0
20120604-6842546	0	0	0	0	0	0
20120604-6842557	1	0	0	0	3	0
20120604-6842582	0	0	0	0	0	0
20120604-6842586	0	0	0	0	0	0
20120604-6842592	0	0	0	0	0	0
20120604-6842599	0	0	0	0	0	0
20120604-6842604	0	0	0	0	0	0
20120604-6842614	0	0	0	0	0	0
20120604-6842637	2	0	0	1	0	0
20120604-6842649	0	1	0	0	0	0
20120604-6842678	0	0	0	0	0	0
20120604-6842683	0	0	0	0	0	0
20120604-6842685	0	0	0	0	0	0
20120604-6842688	0	0	0	0	0	0
20120604-6842689	0	0	0	0	0	0
20120604-6842690	0	0	0	0	0	0
20120604-6842691	0	0	0	0	0	0
20120604-6842692	0	0	0	0	0	0
20120604-6842696	0	0	0	0	0	0
20120604-6842698	1	0	0	0	0	0
20120604-6842705	2	0	0	0	0	0
20120604-6842715	0	0	0	0	0	0
20120604-6842724	0	0	0	0	0	0
20120604-6842727	0	0	0	0	0	0
20120604-6842732	0	0	0	0	0	0
20120604-6842736	2	0	0	0	0	0
20120604-6842740	5	0	0	0	0	0
20120604-6842741	0	0	0	0	0	0
20120604-6842742	3	0	0	0	0	0
20120604-6842745	1	0	0	0	0	0
20120604-6842746	0	0	0	0	0	0
20120604-6842754	0	0	0	0	0	0
20120604-6842759	0	0	0	0	0	0
20120604-6842761	0	0	0	0	0	0
20120604-6842765	0	0	0	0	0	0
20120604-6842770	0	0	0	0	0	0
20120604-6842772	3	0	0	0	0	0
20120604-6842773	1	0	0	0	0	0
20120604-6842774	0	2	0	0	0	0
20120604-6842776	1	0	0	0	0	0
20120604-6842779	0	0	0	0	0	0
20120604-6842780	5	0	0	0	0	0
20120604-6842783	2	0	1	0	0	0
20120604-6842786	0	0	0	0	0	0
20120604-6842791	2	0	0	0	0	0
20120604-6842792	0	0	0	0	0	0
20120604-6842799	3	0	0	0	0	0
20120604-6842801	0	0	0	0	0	0
20120604-6842813	0	0	0	0	0	0
20120604-6842819	0	0	0	0	0	0
20120604-6842829	0	0	0	0	0	0
20120604-6842839	0	0	0	0	0	0
20120604-6842868	0	0	0	0	0	0
20120604-6842871	0	0	0	0	0	0
20120604-6842882	0	0	0	0	0	0
20120604-6842902	0	0	0	0	0	0
20120604-6842920	0	0	0	0	0	0
20120604-6842927	0	0	0	0	0	0
20120604-6842928	1	0	0	0	0	0
20120604-6842937	2	0	0	0	0	0
20120604-6842955	0	0	0	0	0	0
20120604-6842968	0	0	0	0	0	0
20120604-6843005	2	0	0	0	0	0
20120604-6843022	0	0	0	0	0	0
20120604-6843025	4	0	0	0	0	0
20120604-6843035	1	0	0	0	0	0
20120604-6843043	1	0	0	1	0	0
20120604-6843048	0	0	0	0	0	0
20120604-6843053	0	0	0	0	0	0
20120604-6843057	0	0	0	0	0	0
20120604-6843075	0	0	0	0	0	0
20120604-6843133	0	0	0	0	0	0
20120604-6843139	0	0	0	0	0	0
20120604-6843140	1	0	0	1	0	0
20120604-6843147	1	0	0	0	0	0
20120604-6843183	0	0	0	0	0	0
20120604-6843193	0	0	0	0	0	0
20120604-6843222	0	0	0	0	0	0
20120604-6843232	0	0	0	0	0	0
20120604-6843257	0	0	0	0	0	0
20120604-6843258	0	0	0	0	0	0
20120604-6843314	5	0	0	0	0	0
20120604-6843323	0	0	0	0	0	0
20120604-6843357	2	0	0	0	0	0
20120604-6843382	0	0	0	0	0	0
20120605-21558	1	0	0	0	0	0
20120605-21615	0	0	0	0	0	0
20120605-238996	3	0	0	0	0	0
20120605-238997	0	0	0	0	0	0
20120605-238998	0	0	0	0	0	0
20120605-238999	0	0	0	0	0	0
20120605-239000	0	0	0	0	0	0
20120605-239001	4	0	0	0	0	0
20120605-239002	1	0	0	0	0	0
20120605-239003	0	0	0	0	0	0
20120605-239004	2	0	0	0	0	0
20120605-239006	0	0	0	0	0	0
20120605-239009	0	0	0	0	0	0
20120605-239010	0	0	0	0	0	0
20120605-239012	0	0	0	0	0	0
20120605-239013	0	0	0	0	0	0
20120605-239014	5	0	0	0	0	0
20120605-239016	1	0	0	0	0	0
20120605-239019	0	0	0	0	0	0
20120605-239020	5	0	0	0	0	0
20120605-239021	0	0	0	0	0	0
20120605-239022	0	0	0	0	0	0
20120605-239027	0	0	0	0	0	0
20120605-239028	6	0	0	0	0	0
20120605-239029	0	0	0	0	0	0
20120605-239036	0	0	0	0	0	0
20120605-239037	0	0	0	0	0	0
20120605-239038	0	0	0	0	0	0
20120605-239039	0	0	0	0	0	0
20120605-239040	0	0	0	0	0	0
20120605-239042	0	0	0	0	0	0
20120605-239046	6	0	0	0	0	0
20120605-239049	0	0	0	0	0	0
20120605-239050	0	0	0	0	0	0
20120605-239051	1	0	0	0	0	0
20120605-239055	0	0	0	0	0	0
20120605-239058	0	0	0	0	0	0
20120605-239064	0	0	0	0	0	0
20120605-4280658	4	0	0	0	0	0
20120605-4280676	0	0	0	0	0	0
20120605-6842788	2	0	1	0	0	0
20120605-6842893	2	0	0	0	0	0
20120605-6843116	0	0	0	0	0	0
20120605-6843237	0	0	0	0	0	0
20120605-6843241	9	0	0	1	0	0
20120605-6843253	0	0	0	1	0	0
20120605-6843266	2	0	0	0	0	0
20120605-6843273	0	0	0	0	0	0
20120605-6843285	0	0	0	0	0	0
20120605-6843296	0	0	0	0	0	0
20120605-6843298	0	0	0	0	0	0
20120605-6843302	0	0	0	0	0	0
20120605-6843306	1	0	0	0	0	0
20120605-6843322	0	1	0	0	0	0
20120605-6843419	0	0	0	0	0	0
20120605-6843420	0	0	0	0	0	0
20120605-6843432	0	0	0	0	0	0
20120605-6843438	0	0	0	0	0	0
20120605-6843441	1	0	0	0	0	0
20120605-6843444	0	0	0	0	0	0
20120605-6843449	0	0	0	0	0	0
20120605-6843452	0	0	0	0	0	0
20120605-6843467	0	0	0	0	0	0
20120605-6843473	0	0	0	0	0	0
20120605-6843480	0	0	0	0	0	0
20120605-6843487	1	0	0	0	0	0
20120605-6843490	0	0	0	0	0	0
20120605-6843495	0	0	0	0	0	0
20120605-6843501	0	0	0	0	0	0
20120605-6843504	0	0	0	1	0	0
20120605-6843505	0	0	0	0	0	0
20120605-6843506	1	0	0	0	0	0
20120605-6843509	0	0	0	0	0	0
20120605-6843513	0	0	0	0	0	0
20120605-6843516	1	0	0	0	0	0
20120605-6843517	2	0	0	0	0	0
20120605-6843522	0	0	0	0	0	0
20120605-6843536	0	0	0	0	0	0
20120605-6843543	4	6	0	0	0	0
20120605-6843553	0	0	0	0	0	0
20120605-6843557	1	0	0	0	0	0
20120605-6843576	2	0	0	0	0	0
20120605-6843577	1	0	0	0	0	0
20120605-6843581	0	0	0	0	0	0
20120605-6843598	1	0	0	0	0	0
20120605-6843619	0	0	0	0	0	0
20120605-6843626	0	0	0	0	0	0
20120605-6843627	3	0	0	0	0	0
20120605-6843646	0	0	0	0	0	0
20120605-6843647	1	0	0	0	1	0
20120605-6843661	4	0	0	0	0	0
20120605-6843672	0	0	0	0	0	0
20120605-6843700	0	0	0	0	0	0
20120605-6843701	5	0	0	0	0	0
20120605-6843719	2	0	0	0	0	0
20120605-6843735	0	0	0	0	0	0
20120605-6843754	0	0	0	0	0	0
20120605-6843780	2	0	0	0	0	0
20120605-6843783	0	0	0	0	0	0
20120605-6843789	0	1	0	0	0	0
20120605-6843820	0	0	0	0	0	0
20120605-6843844	0	0	0	0	0	0
20120605-6843859	0	0	0	0	0	0
20120605-6843861	4	0	0	0	0	0
20120605-6843868	1	0	0	0	0	0
20120605-6843899	0	0	0	0	0	0
20120605-6843932	8	0	0	0	0	0
20120605-6843940	0	0	0	0	0	0
20120605-6843941	0	0	0	0	0	0
20120605-6843943	2	0	0	0	0	0
20120605-6843954	0	0	0	0	0	0
20120605-6843955	0	0	0	0	0	0
20120605-6843956	0	0	0	0	0	0
20120605-6843979	0	0	0	0	0	0
20120605-6843996	3	0	0	0	0	0
20120605-6844005	0	0	0	0	0	0
20120605-6844015	0	0	0	0	0	0
20120605-6844026	0	0	0	0	0	0
20120605-6844047	0	0	0	0	0	0
20120605-6844091	0	0	0	0	0	0
20120605-6844154	1	0	0	0	0	0
20120605-6844180	0	0	0	0	0	0
20120605-6844203	0	0	0	0	0	0
20120605-6907517	1	0	0	0	0	0
20120605-743938	0	0	0	0	0	0
20120605-743938%3Fwebhit=alle	0	0	0	0	0	0
20120605-743938%3Fwebhit=film	0	0	0	0	0	0
20120605-743938%3Fwebhit=oslopuls_guide	0	0	0	0	0	0
20120606-21589	0	0	0	0	0	0
20120606-238962	0	0	0	0	0	0
20120606-239055	2	0	0	0	0	0
20120606-239066	0	0	0	0	0	0
20120606-239067	0	0	0	0	0	0
20120606-239069	0	0	0	0	0	0
20120606-239070	0	0	0	0	0	0
20120606-239071	0	0	0	0	0	0
20120606-239072	1	0	0	0	0	0
20120606-239079	6	0	0	0	0	0
20120606-239081	0	0	0	0	0	0
20120606-239082	0	0	0	0	0	0
20120606-239083	2	0	0	0	0	0
20120606-239086	4	0	0	0	0	0
20120606-239089	6	0	0	0	0	0
20120606-239092	0	0	0	0	0	0
20120606-239094	2	0	0	2	0	0
20120606-239095	0	0	0	0	0	0
20120606-239096	0	0	0	0	0	0
20120606-239097	0	0	0	0	0	0
20120606-239100	0	0	0	0	0	0
20120606-239103	0	0	0	0	0	0
20120606-239106	1	0	0	0	0	0
20120606-239109	0	0	0	0	0	0
20120606-239110	0	0	0	0	0	0
20120606-239111	2	0	0	0	0	0
20120606-239112	0	0	0	0	0	0
20120606-239113	1	0	0	0	0	0
20120606-239115	1	0	0	0	0	0
20120606-239116	0	0	0	0	0	0
20120606-239117	3	0	0	0	0	0
20120606-239119	0	0	0	0	0	0
20120606-239121	0	0	0	0	0	0
20120606-239123	0	0	0	0	0	0
20120606-239124	6	0	0	0	0	0
20120606-239125	0	0	0	0	0	0
20120606-239126	0	0	0	0	0	0
20120606-239128	0	0	0	0	0	0
20120606-239131	0	0	0	0	0	0
20120606-239133	0	0	0	0	0	0
20120606-239138	0	0	0	0	0	0
20120606-239140	0	0	0	0	0	0
20120606-239143	0	0	0	0	0	0
20120606-239144	0	0	0	0	0	0
20120606-3914565	1	0	0	0	0	0
20120606-4280681	0	7	0	0	0	0
20120606-4280692	1	0	0	0	0	0
20120606-4280694	0	0	0	0	0	0
20120606-6840252	0	0	0	0	0	0
20120606-6841288	1	0	0	0	0	0
20120606-6842981	0	0	0	0	0	0
20120606-6843687	0	0	0	0	0	0
20120606-6843782	0	0	0	0	0	0
20120606-6844045	1	0	0	0	0	0
20120606-6844048	3	0	0	0	0	0
20120606-6844068	1	0	0	0	0	0
20120606-6844082	2	0	0	0	0	0
20120606-6844096	8	0	0	0	0	0
20120606-6844104	2	0	0	0	0	0
20120606-6844123	1	0	0	0	0	0
20120606-6844152	1	0	0	0	0	0
20120606-6844199	1	0	0	0	0	0
20120606-6844213	0	0	0	0	0	0
20120606-6844216	0	0	0	0	0	0
20120606-6844217	0	0	0	0	0	0
20120606-6844219	0	0	0	0	0	0
20120606-6844220	0	0	0	0	0	0
20120606-6844224	0	0	0	0	0	0
20120606-6844231	2	0	0	0	0	0
20120606-6844237	0	0	0	0	0	0
20120606-6844239	3	0	0	0	0	0
20120606-6844243	1	0	0	0	0	0
20120606-6844251	0	0	0	0	0	0
20120606-6844253	3	0	0	0	0	0
20120606-6844276	0	0	0	0	0	0
20120606-6844277	0	0	0	0	0	0
20120606-6844297	0	0	0	0	0	0
20120606-6844299	0	0	0	0	0	0
20120606-6844302	0	0	0	0	0	0
20120606-6844308	0	0	0	0	0	0
20120606-6844325	2	0	0	0	0	0
20120606-6844334	3	0	0	0	0	0
20120606-6844344	0	0	0	0	0	0
20120606-6844358	0	0	0	0	0	0
20120606-6844360	0	0	0	0	0	0
20120606-6844361	0	0	0	0	0	0
20120606-6844366	0	0	0	0	0	0
20120606-6844369	3	0	0	0	0	0
20120606-6844388	0	0	0	0	0	0
20120606-6844392	0	0	0	0	0	0
20120606-6844393	0	0	0	0	0	0
20120606-6844407	0	0	0	0	0	0
20120606-6844408	0	0	0	0	0	0
20120606-6844410	0	0	0	0	0	0
20120606-6844415	0	0	0	0	0	0
20120606-6844419	2	0	0	0	0	0
20120606-6844431	1	0	0	0	0	0
20120606-6844432	0	0	0	0	0	0
20120606-6844443	5	0	0	0	0	0
20120606-6844446	5	0	0	0	0	0
20120606-6844455	2	0	0	0	0	0
20120606-6844474	0	0	0	0	0	0
20120606-6844482	0	0	0	0	0	0
20120606-6844495	0	0	0	0	0	0
20120606-6844502	2	0	0	0	0	0
20120606-6844513	1	0	0	0	0	0
20120606-6844528	0	0	0	0	0	0
20120606-6844536	0	0	0	0	0	0
20120606-6844545	1	3	0	0	0	0
20120606-6844562	1	0	0	0	0	0
20120606-6844574	0	0	0	0	0	0
20120606-6844625	1	0	0	0	0	0
20120606-6844637	0	0	0	0	0	0
20120606-6844642	2	0	0	0	0	0
20120606-6844655	0	0	0	0	0	0
20120606-6844658	0	0	0	0	0	0
20120606-6844662	2	1	0	0	0	0
20120606-6844679	0	0	0	0	0	0
20120606-6844683	1	0	0	0	0	0
20120606-6844687	0	0	0	0	0	0
20120606-6844694	0	0	0	0	0	0
20120606-6844697	5	0	0	0	0	0
20120606-6844705	0	0	0	0	0	0
20120606-6844708	0	0	0	0	0	0
20120606-6844740	0	0	5	0	0	0
20120606-6844747	1	0	0	0	0	0
20120606-6844752	0	0	0	0	0	0
20120606-6844754	2	0	0	0	0	0
20120606-6844784	0	0	0	0	0	0
20120606-6844794	0	0	0	0	0	0
20120606-6844803	0	0	0	0	0	0
20120606-6844882	0	0	0	0	0	0
20120606-6844884	1	0	0	0	0	0
20120606-6844888	1	0	0	0	0	0
20120606-6844899	0	0	0	0	0	0
20120606-6844901	0	0	0	0	0	0
20120606-6844906	10	0	0	0	0	0
20120606-6844914	0	0	0	0	0	0
20120606-6844916	0	0	0	0	0	0
20120606-6844930	3	2	0	0	0	0
20120606-6844934	0	0	0	0	0	0
20120606-6844940	5	0	0	0	0	0
20120606-6844943	0	0	0	0	0	0
20120606-6845021	0	0	0	0	0	0
20120606-6845034	0	0	0	0	0	0
20120606-6845052	0	0	0	0	0	0
20120606-6845056	0	0	0	0	0	0
20120606-6845057	0	0	0	0	0	0
20120607-21632	1	1	0	0	0	0
20120607-21722	0	0	0	0	0	0
20120607-239149	0	0	0	0	0	0
20120607-239150	0	0	0	0	0	0
20120607-239151	0	0	0	0	0	0
20120607-239152	3	0	0	0	0	0
20120607-239160	0	0	0	0	0	0
20120607-239164	0	0	0	0	0	0
20120607-239167	3	0	0	0	0	0
20120607-239169	0	0	0	0	0	0
20120607-239170	0	0	0	0	0	0
20120607-239171	1	0	0	0	0	0
20120607-239180	0	0	0	0	0	0
20120607-239184	0	0	0	0	0	0
20120607-239185	0	0	0	0	0	0
20120607-239187	0	0	0	0	0	0
20120607-239192	1	0	0	0	0	0
20120607-239194	0	0	0	0	0	0
20120607-239195	2	0	0	0	0	0
20120607-239198	0	0	0	0	0	0
20120607-239199	0	0	0	0	0	0
20120607-239200	0	0	0	0	0	0
20120607-239201	3	0	0	0	0	0
20120607-239202	0	0	0	0	0	0
20120607-239204	0	0	0	0	0	0
20120607-239208	0	0	0	0	0	0
20120607-239213	1	0	0	0	0	0
20120607-239214	0	0	0	0	0	0
20120607-239216	0	0	0	0	0	0
20120607-239219	0	0	0	0	0	0
20120607-239221	0	0	0	0	0	0
20120607-239223	0	0	0	0	0	0
20120607-239225	0	0	0	0	0	0
20120607-239226	0	0	0	0	0	0
20120607-239227	0	0	0	0	0	0
20120607-239228	0	0	0	0	0	0
20120607-239229	0	0	0	0	0	0
20120607-4280437	0	0	0	0	0	0
20120607-4280709	1	0	0	0	0	0
20120607-4280735	2	0	0	0	0	0
20120607-6841358	3	0	0	0	0	0
20120607-6844672	0	0	1	0	0	0
20120607-6844791	1	0	0	0	0	0
20120607-6844793	1	1	0	0	0	0
20120607-6844951	1	0	0	0	0	0
20120607-6844956	0	0	0	0	0	0
20120607-6844962	1	0	0	0	0	0
20120607-6844970	1	0	0	0	0	0
20120607-6844971	1	0	0	0	0	0
20120607-6844980	1	0	0	0	0	0
20120607-6845024	0	0	0	0	0	0
20120607-6845029	0	0	0	0	0	0
20120607-6845033	0	0	0	0	0	0
20120607-6845050	0	1	0	0	0	0
20120607-6845078	0	0	0	0	1	0
20120607-6845080	0	0	0	0	0	0
20120607-6845083	0	0	0	0	0	0
20120607-6845086	1	0	0	0	0	0
20120607-6845092	0	0	0	0	0	0
20120607-6845093	5	0	0	0	0	0
20120607-6845094	0	0	0	0	0	0
20120607-6845107	0	0	0	0	0	0
20120607-6845108	0	0	0	0	0	0
20120607-6845113	0	0	0	0	0	0
20120607-6845123	1	0	0	0	0	0
20120607-6845141	0	0	0	0	0	0
20120607-6845144	0	0	0	0	0	0
20120607-6845153	2	0	0	0	0	0
20120607-6845163	1	0	0	0	0	0
20120607-6845171	0	0	0	0	0	0
20120607-6845179	0	0	0	0	0	0
20120607-6845183	0	0	0	0	0	0
20120607-6845184	1	0	0	0	6	0
20120607-6845196	0	0	0	0	0	0
